arrival_s,arrived,clearance_p05_m,collision_events,collision_free_success,collision_samples,command_acc_peak_mps2,command_acc_rms_mps2,command_active_fraction,command_jerk_p95_mps3,command_jerk_rms_mps3,condition,duration_s,experiment,final_error_m,lane_order,map_seed,max_speed_mps,maze_type,mean_speed_mps,min_clearance_m,model,path_efficiency,path_length_m,role,scenario,source,timeout_penalized_s,turn_response_penalized_s,turn_response_s,valid_start
3.6867,True,1.8000000715255737,0,True,0,5.336521034173056,3.5385892495756597,1.0,13.287417352916968,8.04616039011287,maze2_seed2_dynamic.json,3.68,inner_topk3,0.9979195178409656,normal,2,5.6952123027588435,2,5.068211557095437,1.8000000715255737,inner_topk3,0.7950180934533669,18.651018870144256,variant,dynamic,maze2_seed2_dynamic.json,3.6867,3.6867,,True
3.5163,True,1.8000000715255737,0,True,0,5.207284482669443,3.519977412194751,1.0,12.655915630150457,7.90630293705714,maze2_seed2_dynamic.json,3.5099899999999997,inner_topk3,0.9812400280076969,swapped,2,5.72260666729022,2,5.083473830898946,1.8000000715255737,minco-baseline,0.8332281679073087,17.843017223974606,baseline,dynamic,maze2_seed2_dynamic_swapped.json,3.5163,2.666208085000597,2.666208085000597,True
3.6101,True,1.8000000715255737,0,True,0,5.2964425467609635,3.544268421383389,1.0,13.962390376585779,8.19664989409364,maze2_seed2_dynamic.json,3.60995,inner_topk3,0.9828798628882915,swapped,2,5.6802725123367015,2,5.099383967172399,1.8000000715255737,inner_topk3,0.8084242059903295,18.408779816179784,variant,dynamic,maze2_seed2_dynamic_swapped.json,3.6101,3.1248280850005967,3.1248280850005967,True
,False,0.9219545125961304,0,False,0,5.343597869656227,3.377830555482892,0.9968847352024922,15.594852948120133,8.487284901072488,maze2_seed2_straight.json,19.99,inner_topk3,1.6192805940946267,normal,2,5.80004598725893,2,3.0912730739114402,0.8062257766723633,minco-baseline,0.32365430382236704,61.79433176980642,baseline,straight,maze2_seed2_straight.json,20.0,1.04184,1.04184,True
,False,0.7950000137090684,0,False,0,5.341216240206652,2.620273462436277,0.9646936656282451,12.505916439372252,6.744116656713899,maze2_seed2_straight.json,19.98998,inner_topk3,3.543186637884228,normal,2,5.674820949135729,2,2.630868025707017,0.5,inner_topk3,0.38029457384498383,52.59081436832093,variant,straight,maze2_seed2_straight.json,20.0,1.06294,1.06294,True
,False,0.9219545125961304,0,False,0,5.478705278995909,3.352632194729916,1.0,15.677062314139555,8.451851210539312,maze2_seed2_straight.json,19.990000000000002,inner_topk3,1.5027310501053412,swapped,2,5.801818477572097,2,3.0722864383798396,0.7810249924659729,minco-baseline,0.32565420554241226,61.41484077791915,baseline,straight,maze2_seed2_straight_swapped.json,20.0,1.03938,1.03938,True
,False,0.7000000476837158,0,False,0,5.967730859926609,2.716672977964414,0.9221991701244814,14.167934969996999,7.481710540381697,maze2_seed2_straight.json,19.99003,inner_topk3,1.0217878118718258,swapped,2,5.670916032771064,2,2.5877337060190833,0.5,inner_topk3,0.3866330997971253,51.72863159553964,variant,straight,maze2_seed2_straight_swapped.json,20.0,1.02929,1.02929,True
,False,0.940664678812027,0,False,0,5.333387830173669,3.1697803147178494,1.0,11.032294107358846,6.506161239548171,maze2_seed3_dynamic.json,17.49003,inner_topk3,5.57152644359006,normal,3,5.889210357033702,2,3.815591248086736,0.8246211409568787,minco-baseline,0.19764117067305856,66.73460197665156,baseline,dynamic,maze2_seed3_dynamic.json,17.4998705779999,17.4998705779999,,True
2.6308,True,0.8520394802093506,0,True,0,4.801010403418311,2.7430977446591815,1.0,20.191694505577782,9.540599886000011,maze2_seed3_dynamic.json,2.6300099999999995,inner_topk3,0.9977076601257944,normal,3,5.642486276741319,2,5.030019527015648,0.7615773677825928,inner_topk3,0.9817737016037065,13.22895631627004,variant,dynamic,maze2_seed3_dynamic.json,2.6308,0.8678605779998998,0.8678605779998998,True
,False,0.9219545125961304,0,False,0,5.338321415418388,3.1770949956177885,1.0,11.018548026610885,6.412122660509941,maze2_seed3_dynamic.json,17.48998,inner_topk3,5.5561244782260815,swapped,3,5.895786040051466,2,3.825837561875106,0.8246211409568787,minco-baseline,0.19974189639979237,66.91373578198325,baseline,dynamic,maze2_seed3_dynamic_swapped.json,17.49986610199994,17.49986610199994,,True
